fid,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,pec_bov,pec_bub,pec_sui,pec_cap,pec_ovi,pec_gal,pec_total,pec_risco_iminente,pec_risco_pos_deficit,pec_risco_total,cs_ish_urb,area_total_scbc,area_otto,area_scbc_otto,deman_pecuaria,densidade,deman_pecuaria_scbc,deman_pecuaria_otto,perc_deman_pecuaria,cs_ish,ire_cs_pec_eco,
20560,7775121,320520020100079,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,233","0,003","0,004","1,854","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,2779323549","21,76530918","0,056","0,000684298","3,143984744E-05","1,760631456E-06","0,0006842568396","0,002572901655","0,013",5,
20561,7774122,320520020100079,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,063","0,001","0,001","2,356","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,2779323549","9,883757969","0,03","0,000372064","3,764398128E-05","1,129319439E-06","0,000372148399","0,003035282743","0,015",5,
20562,7774121,320520020100081,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1179698052","8,280337806","0,118","0,000132957","1,605695361E-05","1,894720526E-06","0,0001330158037","0,01425062633","0,043",3,
20563,7774123,320520020100082,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,03769549567","4,115021263","0,038","0,000114422","2,780593166E-05","1,056625403E-06","0,0001145048266","0,009234460182","0,028",3,
20564,7774121,320520020100083,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,05572156353","8,280337806","0,056","0,000132957","1,605695361E-05","8,99189402E-07","0,0001330158037","0,006763009108","0,02",3,
20565,7774121,320520020100084,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07937506229","8,280337806","0,018","0,000132957","1,605695361E-05","2,890251649E-07","0,0001330158037","0,002173824356","0,007",3,
20566,7774123,320520020100084,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07937506229","4,115021263","0,061","0,000114422","2,780593166E-05","1,696161831E-06","0,0001145048266","0,01482373871","0,044",3,
20567,7774121,320520020100086,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1301314731","8,280337806","0,09","0,000132957","1,605695361E-05","1,445125825E-06","0,0001330158037","0,01086912178","0,033",3,
20568,7774123,320520020100086,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1301314731","4,115021263","0,04","0,000114422","2,780593166E-05","1,112237266E-06","0,0001145048266","0,009720484402","0,029",3,
20569,7774121,320520020100087,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,09632066498","8,280337806","0,092","0,000132957","1,605695361E-05","1,477239732E-06","0,0001330158037","0,01111065782","0,033",3,
20570,7774123,320520020100087,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,09632066498","4,115021263","0,005","0,000114422","2,780593166E-05","1,390296583E-07","0,0001145048266","0,00121506055","0,004",3,
20571,7774125,320520020100088,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1018720714","16,1076752","0,012","0,000553449","3,435933449E-05","4,123120138E-07","0,0005535288786","0,0007449864646","0,002",3,
20572,7774123,320520020100088,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1018720714","4,115021263","0,09","0,000114422","2,780593166E-05","2,502533849E-06","0,0001145048266","0,0218710899","0,066",3,
20573,7775121,320520020100090,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,233","0,003","0,004","1,854","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,2487346957","21,76530918","0,078","0,000684298","3,143984744E-05","2,4523081E-06","0,0006842568396","0,003583684447","0,018",5,
20574,7775121,320520020100091,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,233","0,003","0,004","1,854","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,3105652712","21,76530918","0,311","0,000684298","3,143984744E-05","9,777792552E-06","0,0006842568396","0,01428879312","0,071",5,
20575,7774121,320520020100092,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07805693657","8,280337806","0,078","0,000132957","1,605695361E-05","1,252442381E-06","0,0001330158037","0,009419905543","0,028",3,
20576,7774121,320520020100093,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,112326475","8,280337806","0,112","0,000132957","1,605695361E-05","1,798378804E-06","0,0001330158037","0,01352601822","0,041",3,
20577,7774121,320520020100094,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,08477534127","8,280337806","0,017","0,000132957","1,605695361E-05","2,729682113E-07","0,0001330158037","0,002053056336","0,006",3,
20578,7774123,320520020100094,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,08477534127","4,115021263","0,068","0,000114422","2,780593166E-05","1,890803353E-06","0,0001145048266","0,01652482348","0,05",3,
20579,7774122,320520020100095,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,063","0,001","0,001","2,356","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,2931151044","9,883757969","0,001","0,000372064","3,764398128E-05","3,764398128E-08","0,000372148399","0,0001011760914","0,001",5,
20580,7774121,320520020100096,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1016504299","8,280337806","0,043","0,000132957","1,605695361E-05","6,904490051E-07","0,0001330158037","0,005193024851","0,016",3,
20581,7774121,320520020100097,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,06897384207","8,280337806","0,069","0,000132957","1,605695361E-05","1,107929799E-06","0,0001330158037","0,008332993365","0,025",3,
20582,7774125,320520020100098,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,04155001912","16,1076752","0,041","0,000553449","3,435933449E-05","1,408732714E-06","0,0005535288786","0,002545370421","0,008",3,
20583,7774123,320520020100098,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,04155001912","4,115021263",0,"0,000114422","2,780593166E-05",0,"0,0001145048266",0,0,3,
20584,7774125,320520020100099,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07872751115","16,1076752","0,004","0,000553449","3,435933449E-05","1,374373379E-07","0,0005535288786","0,0002483288215","0,001",3,
20585,7774123,320520020100099,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07872751115","4,115021263","0,075","0,000114422","2,780593166E-05","2,085444874E-06","0,0001145048266","0,01822590825","0,055",3,
20586,7774123,320520020100100,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07885778066","4,115021263","0,079","0,000114422","2,780593166E-05","2,196668601E-06","0,0001145048266","0,01919795669","0,058",3,
20587,7774123,320520020100101,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,06007896882","4,115021263","0,06","0,000114422","2,780593166E-05","1,668355899E-06","0,0001145048266","0,0145807266","0,044",3,
20588,7774125,320520020100102,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,06652321065","16,1076752","0,003","0,000553449","3,435933449E-05","1,030780035E-07","0,0005535288786","0,0001862466161","0,001",3,
20589,7774123,320520020100102,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,06652321065","4,115021263","0,063","0,000114422","2,780593166E-05","1,751773694E-06","0,0001145048266","0,01530976293","0,046",3,
20590,7774121,320520020100104,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1466915858","8,280337806","0,147","0,000132957","1,605695361E-05","2,36037218E-06","0,0001330158037","0,01775289891","0,053",3,
20591,7774121,320520020100105,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1270161404","8,280337806","0,127","0,000132957","1,605695361E-05","2,039233108E-06","0,0001330158037","0,01533753851","0,046",3,
20592,7774121,320520020100106,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,0382453","8,280337806","0,038","0,000132957","1,605695361E-05","6,101642371E-07","0,0001330158037","0,004589184752","0,014",3,
20593,7774121,320520020100107,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,134084036","8,280337806","0,134","0,000132957","1,605695361E-05","2,151631783E-06","0,0001330158037","0,01618291465","0,049",3,
20594,7774125,320520020100108,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1663777819","16,1076752","0,166","0,000553449","3,435933449E-05","5,703649525E-06","0,0005535288786","0,01030564609","0,031",3,
20595,7774125,320520020100109,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,0826171359","16,1076752","0,083","0,000553449","3,435933449E-05","2,851824762E-06","0,0005535288786","0,005152823047","0,015",3,
20596,7774125,320520020100110,Urbana,3205200,Vila Velha,Espírito Santo,2,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1419173641","16,1076752","0,142","0,000553449","3,435933449E-05","4,879025497E-06","0,0005535288786","0,008815673164","0,026",3,
20597,7774123,320520020100112,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,07560499208","4,115021263","0,076","0,000114422","2,780593166E-05","2,113250806E-06","0,0001145048266","0,01846892036","0,055",3,
20598,7774121,320520020100113,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"1,565418046","8,280337806","0,796","0,000132957","1,605695361E-05","1,278133507E-05","0,0001330158037","0,09613134375","0,288",3,
20599,7774123,320520020100113,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"1,565418046","4,115021263","0,734","0,000114422","2,780593166E-05","2,040955384E-05","0,0001145048266","0,1783708888","0,535",3,
20600,7774122,320520020100113,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,063","0,001","0,001","2,356","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"1,565418046","9,883757969","0,036","0,000372064","3,764398128E-05","1,355183326E-06","0,000372148399","0,003642339292","0,018",5,
20601,7774121,320520020100114,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1416581949","8,280337806","0,142","0,000132957","1,605695361E-05","2,280087412E-06","0,0001330158037","0,01714905881","0,051",3,
20602,7774121,320520020100115,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,04655737093","8,280337806","0,047","0,000132957","1,605695361E-05","7,546768195E-07","0,0001330158037","0,00567609693","0,017",3,
20603,7774121,320520020100116,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,04902881233","8,280337806","0,049","0,000132957","1,605695361E-05","7,867907267E-07","0,0001330158037","0,00591763297","0,018",3,
20604,7774121,320520020100117,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,06124576312","8,280337806","0,061","0,000132957","1,605695361E-05","9,7947417E-07","0,0001330158037","0,007366849207","0,022",3,
20605,7774125,320520020100118,Urbana,3205200,Vila Velha,Espírito Santo,2,"0,102","0,005","0,005","4,975","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"1,113987077","16,1076752","0,181","0,000553449","3,435933449E-05","6,219039542E-06","0,0005535288786","0,01123687917","0,034",3,
20606,7774121,320520020100118,Urbana,3205200,Vila Velha,Espírito Santo,2,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"1,113987077","8,280337806","0,183","0,000132957","1,605695361E-05","2,93842251E-06","0,0001330158037","0,02210054762","0,066",3,
20607,7774123,320520020100118,Urbana,3205200,Vila Velha,Espírito Santo,2,"0,16","0,002","0,007","4,648","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"1,113987077","4,115021263","0,019","0,000114422","2,780593166E-05","5,283127015E-07","0,0001145048266","0,004617230091","0,014",3,
20608,777431,320520020100118,Urbana,3205200,Vila Velha,Espírito Santo,2,"12,539","0,002","0,308","2,454","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"1,113987077","27,54200832","0,732","0,001498778","5,441789076E-05","3,983389603E-05","0,001498831965","0,02657758256","0,133",5,
20609,7774121,320520020100119,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,1378708878","8,280337806","0,138","0,000132957","1,605695361E-05","2,215859598E-06","0,0001330158037","0,01666598673","0,05",3,
20610,7775121,320520020100120,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,233","0,003","0,004","1,854","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,2336442198","21,76530918","0,226","0,000684298","3,143984744E-05","7,10540552E-06","0,0006842568396","0,01038349596","0,052",5,
20611,7774122,320520020100120,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,063","0,001","0,001","2,356","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,2336442198","9,883757969","0,008","0,000372064","3,764398128E-05","3,011518503E-07","0,000372148399","0,0008094087315","0,004",5,
20612,7775121,320520020100121,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,233","0,003","0,004","1,854","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,1065763336","21,76530918","0,107","0,000684298","3,143984744E-05","3,364063676E-06","0,0006842568396","0,004916079947","0,025",5,
20613,7774121,320520020100124,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,02781145727","8,280337806","0,028","0,000132957","1,605695361E-05","4,49594701E-07","0,0001330158037","0,003381504554","0,01",3,
20614,7774121,320520020100125,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,03516948993","8,280337806","0,035","0,000132957","1,605695361E-05","5,619933762E-07","0,0001330158037","0,004226880693","0,013",3,
20615,7774121,320520020100126,Urbana,3205200,Vila Velha,Espírito Santo,1,"0,275","0,008","0,017","6,146","R$ 22.869.351,11","R$ 0,00","R$ 612.153,68","R$ 731.522,50","R$ 51.436,80","R$ 287,37","R$ 24.264.751,45","R$ 24.264,75","R$ 0,00","R$ 24.264,75",3,"0,06185246288","8,280337806","0,062","0,000132957","1,605695361E-05","9,955311236E-07","0,0001330158037","0,007487617227","0,022",3,
